date,totalLiquidityUSD
2021-05-29 02:00:00,3713827044.9051833
2021-05-30 02:00:00,3795843466.792241
2021-05-31 02:00:00,3907146592.011836
2021-06-01 02:00:00,3902067259.997425
2021-06-02 02:00:00,3973676726.057556
2021-06-03 02:00:00,4047999891.865218
2021-06-04 02:00:00,4245449485.73077
2021-06-05 02:00:00,4221661427.946602
2021-06-06 02:00:00,4330184150.553825
2021-06-07 02:00:00,4690517713.05365
2021-06-08 02:00:00,4688328816.050913
2021-06-09 02:00:00,4786878385.959574
2021-06-10 02:00:00,4725311600.950174
2021-06-11 02:00:00,4754859481.149349
2021-06-12 02:00:00,4830586746.730098
2021-06-13 02:00:00,4962164327.618034
2021-06-14 02:00:00,5057955999.340776
2021-06-15 02:00:00,5121779116.441599
2021-06-16 02:00:00,5042776985.445009
2021-06-17 02:00:00,4950112626.813372
2021-06-18 02:00:00,4773647297.900132
2021-06-19 02:00:00,4736659731.167326
2021-06-20 02:00:00,4766959703.030838
2021-06-21 02:00:00,4347721292.115941
2021-06-22 02:00:00,4257440983.602357
2021-06-23 02:00:00,4218499688.344458
2021-06-24 02:00:00,4115266704.159843
2021-06-25 02:00:00,4041935823.170256
2021-06-26 02:00:00,4033648028.14952
2021-06-27 02:00:00,4048458866.316963
2021-06-28 02:00:00,4105908463.645152
2021-06-29 02:00:00,4148336261.92114
2021-06-30 02:00:00,4078236735.927358
2021-07-01 02:00:00,4000390566.992678
2021-07-02 02:00:00,3996888145.941289
2021-07-03 02:00:00,4059548506.965465
2021-07-04 02:00:00,4062772011.563409
2021-07-05 02:00:00,4062772011.563409
2021-07-06 02:00:00,4086834200.53264
2021-07-07 02:00:00,4086366462.117204
2021-07-08 02:00:00,3967956880.588123
2021-07-09 02:00:00,3967080257.25229
2021-07-10 02:00:00,3917859155.937175
2021-07-11 02:00:00,3950872370.703947
2021-07-12 02:00:00,3765202949.651485
2021-07-13 02:00:00,3714329999.643259
2021-07-14 02:00:00,3732930062.24361
2021-07-15 02:00:00,3580421107.044197
2021-07-16 02:00:00,3571716604.3634524
2021-07-17 02:00:00,3592990368.261627
2021-07-18 02:00:00,3585121047.341782
2021-07-19 02:00:00,3496859133.120477
2021-07-20 02:00:00,3416584845.778721
2021-07-21 02:00:00,3565006958.799931
2021-07-22 02:00:00,3614840159.823709
2021-07-23 02:00:00,3635739659.230126
2021-07-24 02:00:00,3674456982.406242
2021-07-25 02:00:00,3682597088.995044
2021-07-26 02:00:00,3775438297.8762383
2021-07-27 02:00:00,3752024045.739506
2021-07-28 02:00:00,3739623619.0591984
2021-07-29 02:00:00,3709844455.363927
2021-07-30 02:00:00,3727845615.303172
2021-07-31 02:00:00,3727845615.303172
2021-08-01 02:00:00,3804510700.350554
2021-08-02 02:00:00,3808955330.650958
2021-08-03 02:00:00,3813885154.436306
2021-08-04 02:00:00,3846680022.1645837
2021-08-05 02:00:00,3859974812.331698
2021-08-06 02:00:00,3906185558.551627
2021-08-07 02:00:00,4028287767.124998
2021-08-08 02:00:00,4020569531.880655
2021-08-09 02:00:00,4148206568.5902753
2021-08-10 02:00:00,4154950755.867975
2021-08-11 02:00:00,4182027362.981984
2021-08-12 02:00:00,4084029979.088512
2021-08-13 02:00:00,4244469503.720969
2021-08-14 02:00:00,4241299078.145053
2021-08-15 02:00:00,4285931135.463072
2021-08-16 02:00:00,4260101405.625521
2021-08-17 02:00:00,4203393835.049994
2021-08-18 02:00:00,4633869701.220651
2021-08-19 02:00:00,4733062071.639485
2021-08-20 02:00:00,4754518292.153301
2021-08-21 02:00:00,4803289009.314515
2021-08-22 02:00:00,4729007019.372028
2021-08-23 02:00:00,4692828289.425797
2021-08-24 02:00:00,4701077857.157443
2021-08-25 02:00:00,4701077857.157443
2021-08-26 02:00:00,4686208347.895254
2021-08-27 02:00:00,4701077857.157443
2021-08-28 02:00:00,4701077857.157443
2021-08-29 02:00:00,4701077857.157443
2021-08-30 02:00:00,4698055064.095291
2021-08-31 02:00:00,4701077857.157443
2021-09-01 02:00:00,4701077857.157443
2021-09-02 02:00:00,4758631328.381681
2021-09-03 02:00:00,4789763641.573746
2021-09-04 02:00:00,4784021258.471534
2021-09-05 02:00:00,4810822539.206544
2021-09-06 02:00:00,4793400404.257329
2021-09-07 02:00:00,4596175400.448692
2021-09-08 02:00:00,4691830001.578065
2021-09-09 02:00:00,4697514991.890475
2021-09-10 02:00:00,4584365359.718293
2021-09-11 02:00:00,4607639040.4494
2021-09-12 02:00:00,4695232100.166821
2021-09-13 02:00:00,4655858763.354363
2021-09-14 02:00:00,4739165479.750416
2021-09-15 02:00:00,4822537235.6589
2021-09-16 02:00:00,4838104916.193124
2021-09-17 02:00:00,4689994741.839603
2021-09-18 02:00:00,4761239845.158731
2021-09-19 02:00:00,4927337768.210465
2021-09-20 02:00:00,4592469036.431977
2021-09-21 02:00:00,4579177083.420263
2021-09-22 02:00:00,4536856018.774132
2021-09-23 02:00:00,4664577262.089574
2021-09-24 02:00:00,4572902757.968121
2021-09-25 02:00:00,4583844791.953496
2021-09-26 02:00:00,4738332633.010501
2021-09-27 02:00:00,4726533695.694511
2021-09-28 02:00:00,4625031127.72313
2021-09-29 02:00:00,4607055940.832751
2021-09-30 02:00:00,4687917496.476046
2021-10-01 02:00:00,4827743576.30301
2021-10-02 02:00:00,4917147368.499395
2021-10-03 02:00:00,5080510317.909616
2021-10-04 02:00:00,5108194005.167075
2021-10-05 02:00:00,5193470866.519306
2021-10-06 02:00:00,5186485157.724437
2021-10-07 02:00:00,5241660639.424968
2021-10-08 02:00:00,5281417009.718788
2021-10-09 02:00:00,5298716627.363348
2021-10-10 02:00:00,5259009050.96878
2021-10-11 02:00:00,5215022221.947581
2021-10-12 02:00:00,5273448613.477732
2021-10-13 02:00:00,5318084970.794267
2021-10-14 02:00:00,5311885972.831799
2021-10-15 02:00:00,5434803857.681871
2021-10-16 02:00:00,5519154250.887698
2021-10-17 02:00:00,5476250784.180881
2021-10-18 02:00:00,5459659826.38668
2021-10-19 02:00:00,5426394442.824848
2021-10-20 02:00:00,5613977045.504132
2021-10-21 02:00:00,5908394163.798345
2021-10-22 02:00:00,5877492895.745967
2021-10-23 02:00:00,5878945913.005468
2021-10-24 02:00:00,5889622963.487462
2021-10-25 02:00:00,5900276751.456429
2021-10-26 02:00:00,5922790608.425042
2021-10-27 02:00:00,5919991549.564481
2021-10-28 02:00:00,5744069169.907174
2021-10-29 02:00:00,5779567232.406564
2021-10-30 02:00:00,5864429245.215952
2021-10-31 02:00:00,5877957683.0835
2021-11-01 01:00:00,5925191645.835537
2021-11-02 01:00:00,5955245963.151664
2021-11-03 01:00:00,6054341653.43347
2021-11-04 01:00:00,6003760265.911295
2021-11-05 01:00:00,6028934038.725188
2021-11-06 01:00:00,5958750051.026777
2021-11-07 01:00:00,6113050547.369163
2021-11-08 01:00:00,6253282719.175655
2021-11-09 01:00:00,6404063313.855318
2021-11-10 01:00:00,6367085172.963126
2021-11-11 01:00:00,6518813122.117529
2021-11-12 01:00:00,6621806527.086185
2021-11-13 01:00:00,6242259171.835652
2021-11-14 01:00:00,6294008244.678018
2021-11-15 01:00:00,6334104557.9675
2021-11-16 01:00:00,6130980491.239547
2021-11-17 01:00:00,5953611396.666844
2021-11-18 01:00:00,6034229008.644763
2021-11-19 01:00:00,5940902745.380103
2021-11-20 01:00:00,5983927721.977773
2021-11-21 01:00:00,5978117135.639079
2021-11-22 01:00:00,5841057003.78413
2021-11-23 01:00:00,5771976571.691582
2021-11-24 01:00:00,5925582044.468792
2021-11-25 01:00:00,6021357870.802565
2021-11-26 01:00:00,6069619517.195698
2021-11-27 01:00:00,5745214511.336188
2021-11-28 01:00:00,5684754025.553509
2021-11-29 01:00:00,5791886219.407162
2021-11-30 01:00:00,5944342365.790141
2021-12-01 01:00:00,6049974645.840471
2021-12-02 01:00:00,5980961485.112042
2021-12-03 01:00:00,5868531226.464561
2021-12-04 01:00:00,6905420545.25475
2021-12-05 01:00:00,6715520672.3991165
2021-12-06 01:00:00,5472033835.767481
2021-12-07 01:00:00,5568068145.686591
2021-12-08 01:00:00,5541420573.631944
2021-12-09 01:00:00,5610014266.139324
2021-12-10 01:00:00,5391965002.656217
2021-12-11 01:00:00,5264406237.776135
2021-12-12 01:00:00,5380116592.778442
2021-12-13 01:00:00,5418733371.188699
2021-12-14 01:00:00,5150551428.853633
2021-12-15 01:00:00,5209765868.978119
2021-12-16 01:00:00,5471447594.901614
